Topic,Repos,Tag,Metrics,Value
ToolKit,IBM/fhe-toolkit-linux,v2.1.0.3,Filesystem,36.93
ToolKit,IBM/fhe-toolkit-linux,v2.1.0.3,Dependencies,25.78
ToolKit,IBM/fhe-toolkit-linux,v2.1.0.3,Build/Execute,28.92
ToolKit,IBM/fhe-toolkit-linux,v2.1.0.3,Environment,1.05
ToolKit,shogun-toolbox/shogun,unlabeled-1.1.2,Permissions,0.0
ToolKit,shogun-toolbox/shogun,unlabeled-1.1.2,Filesystem,32.5
ToolKit,shogun-toolbox/shogun,unlabeled-1.1.2,Dependencies,32.5
ToolKit,shogun-toolbox/shogun,unlabeled-1.1.2,Build/Execute,35.0
ToolKit,shogun-toolbox/shogun,unlabeled-1.1.2,Environment,0.0
ToolKit,shogun-toolbox/shogun,genefinder_0_1_0,Permissions,0.0
ToolKit,shogun-toolbox/shogun,genefinder_0_1_0,Filesystem,32.5
ToolKit,shogun-toolbox/shogun,genefinder_0_1_0,Dependencies,32.5
ToolKit,shogun-toolbox/shogun,genefinder_0_1_0,Build/Execute,35.0
ToolKit,shogun-toolbox/shogun,genefinder_0_1_0,Environment,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.1.0,Permissions,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.1.0,Filesystem,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.1.0,Dependencies,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.1.0,Build/Execute,35.0
ToolKit,shogun-toolbox/shogun,shogun_0.1.0,Environment,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.1.1,Permissions,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.1.1,Filesystem,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.1.1,Dependencies,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.1.1,Build/Execute,35.0
ToolKit,shogun-toolbox/shogun,shogun_0.1.1,Environment,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.1.2,Permissions,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.1.2,Filesystem,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.1.2,Dependencies,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.1.2,Build/Execute,35.0
ToolKit,shogun-toolbox/shogun,shogun_0.1.2,Environment,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.1.3-alpha,Permissions,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.1.3-alpha,Filesystem,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.1.3-alpha,Dependencies,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.1.3-alpha,Build/Execute,35.0
ToolKit,shogun-toolbox/shogun,shogun_0.1.3-alpha,Environment,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.2.1,Permissions,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.2.1,Filesystem,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.2.1,Dependencies,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.2.1,Build/Execute,35.0
ToolKit,shogun-toolbox/shogun,shogun_0.2.1,Environment,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.3.0,Permissions,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.3.0,Filesystem,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.3.0,Dependencies,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.3.0,Build/Execute,35.0
ToolKit,shogun-toolbox/shogun,shogun_0.3.0,Environment,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.3.1,Permissions,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.3.1,Filesystem,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.3.1,Dependencies,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.3.1,Build/Execute,35.0
ToolKit,shogun-toolbox/shogun,shogun_0.3.1,Environment,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.3.2,Permissions,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.3.2,Filesystem,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.3.2,Dependencies,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.3.2,Build/Execute,35.0
ToolKit,shogun-toolbox/shogun,shogun_0.3.2,Environment,0.0
ToolKit,shogun-toolbox/shogun,genefinder_0_1,Permissions,0.0
ToolKit,shogun-toolbox/shogun,genefinder_0_1,Filesystem,32.5
ToolKit,shogun-toolbox/shogun,genefinder_0_1,Dependencies,32.5
ToolKit,shogun-toolbox/shogun,genefinder_0_1,Build/Execute,35.0
ToolKit,shogun-toolbox/shogun,genefinder_0_1,Environment,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.4.0,Permissions,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.4.0,Filesystem,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.4.0,Dependencies,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.4.0,Build/Execute,35.0
ToolKit,shogun-toolbox/shogun,shogun_0.4.0,Environment,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.4.1,Permissions,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.4.1,Filesystem,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.4.1,Dependencies,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.4.1,Build/Execute,35.0
ToolKit,shogun-toolbox/shogun,shogun_0.4.1,Environment,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.4.2,Permissions,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.4.2,Filesystem,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.4.2,Dependencies,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.4.2,Build/Execute,35.0
ToolKit,shogun-toolbox/shogun,shogun_0.4.2,Environment,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.4.3,Permissions,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.4.3,Filesystem,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.4.3,Dependencies,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.4.3,Build/Execute,35.0
ToolKit,shogun-toolbox/shogun,shogun_0.4.3,Environment,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.4.4,Permissions,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.4.4,Filesystem,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.4.4,Dependencies,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.4.4,Build/Execute,35.0
ToolKit,shogun-toolbox/shogun,shogun_0.4.4,Environment,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.5.0,Permissions,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.5.0,Filesystem,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.5.0,Dependencies,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.5.0,Build/Execute,35.0
ToolKit,shogun-toolbox/shogun,shogun_0.5.0,Environment,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.5.1,Permissions,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.5.1,Filesystem,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.5.1,Dependencies,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.5.1,Build/Execute,35.0
ToolKit,shogun-toolbox/shogun,shogun_0.5.1,Environment,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.6.0,Permissions,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.6.0,Filesystem,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.6.0,Dependencies,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.6.0,Build/Execute,35.0
ToolKit,shogun-toolbox/shogun,shogun_0.6.0,Environment,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.6.1,Permissions,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.6.1,Filesystem,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.6.1,Dependencies,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.6.1,Build/Execute,35.0
ToolKit,shogun-toolbox/shogun,shogun_0.6.1,Environment,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.6.2,Permissions,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.6.2,Filesystem,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.6.2,Dependencies,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.6.2,Build/Execute,35.0
ToolKit,shogun-toolbox/shogun,shogun_0.6.2,Environment,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.6.3,Permissions,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.6.3,Filesystem,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.6.3,Dependencies,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.6.3,Build/Execute,35.0
ToolKit,shogun-toolbox/shogun,shogun_0.6.3,Environment,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.6.4,Permissions,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.6.4,Filesystem,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.6.4,Dependencies,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.6.4,Build/Execute,35.0
ToolKit,shogun-toolbox/shogun,shogun_0.6.4,Environment,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.6.5,Permissions,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.6.5,Filesystem,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.6.5,Dependencies,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.6.5,Build/Execute,35.0
ToolKit,shogun-toolbox/shogun,shogun_0.6.5,Environment,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.6.6,Permissions,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.6.6,Filesystem,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.6.6,Dependencies,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.6.6,Build/Execute,35.0
ToolKit,shogun-toolbox/shogun,shogun_0.6.6,Environment,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.7.0,Permissions,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.7.0,Filesystem,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.7.0,Dependencies,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.7.0,Build/Execute,35.0
ToolKit,shogun-toolbox/shogun,shogun_0.7.0,Environment,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.7.1,Permissions,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.7.1,Filesystem,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.7.1,Dependencies,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.7.1,Build/Execute,35.0
ToolKit,shogun-toolbox/shogun,shogun_0.7.1,Environment,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.7.3,Permissions,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.7.3,Filesystem,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.7.3,Dependencies,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.7.3,Build/Execute,35.0
ToolKit,shogun-toolbox/shogun,shogun_0.7.3,Environment,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.8.0,Permissions,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.8.0,Filesystem,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.8.0,Dependencies,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.8.0,Build/Execute,35.0
ToolKit,shogun-toolbox/shogun,shogun_0.8.0,Environment,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.9.0,Permissions,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.9.0,Filesystem,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.9.0,Dependencies,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.9.0,Build/Execute,35.0
ToolKit,shogun-toolbox/shogun,shogun_0.9.0,Environment,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.6.7,Permissions,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.6.7,Filesystem,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.6.7,Dependencies,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.6.7,Build/Execute,35.0
ToolKit,shogun-toolbox/shogun,shogun_0.6.7,Environment,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.7.2,Permissions,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.7.2,Filesystem,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.7.2,Dependencies,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.7.2,Build/Execute,35.0
ToolKit,shogun-toolbox/shogun,shogun_0.7.2,Environment,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.9.1,Permissions,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.9.1,Filesystem,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.9.1,Dependencies,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.9.1,Build/Execute,35.0
ToolKit,shogun-toolbox/shogun,shogun_0.9.1,Environment,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.9.2,Permissions,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.9.2,Filesystem,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.9.2,Dependencies,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.9.2,Build/Execute,35.0
ToolKit,shogun-toolbox/shogun,shogun_0.9.2,Environment,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.9.3,Permissions,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.9.3,Filesystem,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.9.3,Dependencies,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.9.3,Build/Execute,35.0
ToolKit,shogun-toolbox/shogun,shogun_0.9.3,Environment,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.10.0,Permissions,0.0
ToolKit,shogun-toolbox/shogun,shogun_0.10.0,Filesystem,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.10.0,Dependencies,32.5
ToolKit,shogun-toolbox/shogun,shogun_0.10.0,Build/Execute,35.0
ToolKit,shogun-toolbox/shogun,shogun_0.10.0,Environment,0.0
ToolKit,shogun-toolbox/shogun,shogun_1.0.0,Permissions,0.0
ToolKit,shogun-toolbox/shogun,shogun_1.0.0,Filesystem,32.5
ToolKit,shogun-toolbox/shogun,shogun_1.0.0,Dependencies,32.5
ToolKit,shogun-toolbox/shogun,shogun_1.0.0,Build/Execute,35.0
ToolKit,shogun-toolbox/shogun,shogun_1.0.0,Environment,0.0
ToolKit,shogun-toolbox/shogun,shogun_2.1.0,Permissions,0.0
ToolKit,shogun-toolbox/shogun,shogun_2.1.0,Filesystem,32.5
ToolKit,shogun-toolbox/shogun,shogun_2.1.0,Dependencies,32.5
ToolKit,shogun-toolbox/shogun,shogun_2.1.0,Build/Execute,35.0
ToolKit,shogun-toolbox/shogun,shogun_2.1.0,Environment,0.0
ToolKit,shogun-toolbox/shogun,shogun_3.0.0,Permissions,0.0
ToolKit,shogun-toolbox/shogun,shogun_3.0.0,Filesystem,32.5
ToolKit,shogun-toolbox/shogun,shogun_3.0.0,Dependencies,32.5
ToolKit,shogun-toolbox/shogun,shogun_3.0.0,Build/Execute,35.0
ToolKit,shogun-toolbox/shogun,shogun_3.0.0,Environment,0.0
ToolKit,shogun-toolbox/shogun,shogun_3.1.0,Permissions,0.0
ToolKit,shogun-toolbox/shogun,shogun_3.1.0,Filesystem,32.5
ToolKit,shogun-toolbox/shogun,shogun_3.1.0,Dependencies,32.5
ToolKit,shogun-toolbox/shogun,shogun_3.1.0,Build/Execute,35.0
ToolKit,shogun-toolbox/shogun,shogun_3.1.0,Environment,0.0
ToolKit,shogun-toolbox/shogun,shogun_3.1.1,Permissions,0.0
ToolKit,shogun-toolbox/shogun,shogun_3.1.1,Filesystem,32.5
ToolKit,shogun-toolbox/shogun,shogun_3.1.1,Dependencies,32.5
ToolKit,shogun-toolbox/shogun,shogun_3.1.1,Build/Execute,35.0
ToolKit,shogun-toolbox/shogun,shogun_3.1.1,Environment,0.0
ToolKit,shogun-toolbox/shogun,shogun_3.2.0,Permissions,0.0
ToolKit,shogun-toolbox/shogun,shogun_3.2.0,Filesystem,32.5
ToolKit,shogun-toolbox/shogun,shogun_3.2.0,Dependencies,32.5
ToolKit,shogun-toolbox/shogun,shogun_3.2.0,Build/Execute,35.0
ToolKit,shogun-toolbox/shogun,shogun_3.2.0,Environment,0.0
ToolKit,shogun-toolbox/shogun,shogun_3.2.1,Permissions,0.0
ToolKit,shogun-toolbox/shogun,shogun_3.2.1,Filesystem,32.5
ToolKit,shogun-toolbox/shogun,shogun_3.2.1,Dependencies,32.5
ToolKit,shogun-toolbox/shogun,shogun_3.2.1,Build/Execute,35.0
ToolKit,shogun-toolbox/shogun,shogun_3.2.1,Environment,0.0
ToolKit,shogun-toolbox/shogun,shogun_4.0.0,Permissions,0.0
ToolKit,shogun-toolbox/shogun,shogun_4.0.0,Filesystem,32.5
ToolKit,shogun-toolbox/shogun,shogun_4.0.0,Dependencies,32.5
ToolKit,shogun-toolbox/shogun,shogun_4.0.0,Build/Execute,35.0
ToolKit,shogun-toolbox/shogun,shogun_4.0.0,Environment,0.0
ToolKit,shogun-toolbox/shogun,shogun_4.1.0,Permissions,0.0
ToolKit,shogun-toolbox/shogun,shogun_4.1.0,Filesystem,32.5
ToolKit,shogun-toolbox/shogun,shogun_4.1.0,Dependencies,32.5
ToolKit,shogun-toolbox/shogun,shogun_4.1.0,Build/Execute,35.0
ToolKit,shogun-toolbox/shogun,shogun_4.1.0,Environment,0.0
ToolKit,shogun-toolbox/shogun,shogun_5.0.0,Permissions,0.0
ToolKit,shogun-toolbox/shogun,shogun_5.0.0,Filesystem,32.5
ToolKit,shogun-toolbox/shogun,shogun_5.0.0,Dependencies,32.5
ToolKit,shogun-toolbox/shogun,shogun_5.0.0,Build/Execute,35.0
ToolKit,shogun-toolbox/shogun,shogun_5.0.0,Environment,0.0
ToolKit,shogun-toolbox/shogun,shogun_6.0.0,Permissions,0.0
ToolKit,shogun-toolbox/shogun,shogun_6.0.0,Filesystem,32.5
ToolKit,shogun-toolbox/shogun,shogun_6.0.0,Dependencies,32.5
ToolKit,shogun-toolbox/shogun,shogun_6.0.0,Build/Execute,35.0
ToolKit,shogun-toolbox/shogun,shogun_6.0.0,Environment,0.0
ToolKit,shogun-toolbox/shogun,shogun_6.1.0,Permissions,0.0
ToolKit,shogun-toolbox/shogun,shogun_6.1.0,Filesystem,32.5
ToolKit,shogun-toolbox/shogun,shogun_6.1.0,Dependencies,32.5
ToolKit,shogun-toolbox/shogun,shogun_6.1.0,Build/Execute,35.0
ToolKit,shogun-toolbox/shogun,shogun_6.1.0,Environment,0.0
ToolKit,shogun-toolbox/shogun,shogun_6.1.1,Permissions,0.0
ToolKit,shogun-toolbox/shogun,shogun_6.1.1,Filesystem,32.5
ToolKit,shogun-toolbox/shogun,shogun_6.1.1,Dependencies,32.5
ToolKit,shogun-toolbox/shogun,shogun_6.1.1,Build/Execute,35.0
ToolKit,shogun-toolbox/shogun,shogun_6.1.1,Environment,0.0
ToolKit,shogun-toolbox/shogun,shogun_6.1.2,Permissions,0.0
ToolKit,shogun-toolbox/shogun,shogun_6.1.2,Filesystem,32.5
ToolKit,shogun-toolbox/shogun,shogun_6.1.2,Dependencies,32.5
ToolKit,shogun-toolbox/shogun,shogun_6.1.2,Build/Execute,35.0
ToolKit,shogun-toolbox/shogun,shogun_6.1.2,Environment,0.0
ToolKit,shogun-toolbox/shogun,shogun_6.1.3,Permissions,0.0
ToolKit,shogun-toolbox/shogun,shogun_6.1.3,Filesystem,32.5
ToolKit,shogun-toolbox/shogun,shogun_6.1.3,Dependencies,32.5
ToolKit,shogun-toolbox/shogun,shogun_6.1.3,Build/Execute,35.0
ToolKit,shogun-toolbox/shogun,shogun_6.1.3,Environment,0.0
ToolKit,shogun-toolbox/shogun,shogun_6.1.4,Permissions,0.0
ToolKit,shogun-toolbox/shogun,shogun_6.1.4,Filesystem,32.5
ToolKit,shogun-toolbox/shogun,shogun_6.1.4,Dependencies,32.5
ToolKit,shogun-toolbox/shogun,shogun_6.1.4,Build/Execute,35.0
ToolKit,shogun-toolbox/shogun,shogun_6.1.4,Environment,0.0
ToolKit,apple/coremltools,v0.5.1,Permissions,0.0
ToolKit,apple/coremltools,v0.5.1,Filesystem,36.92
ToolKit,apple/coremltools,v0.5.1,Dependencies,26.16
ToolKit,apple/coremltools,v0.5.1,Build/Execute,36.2
ToolKit,apple/coremltools,v0.5.1,Environment,0.72
ToolKit,apple/coremltools,0.6.3,Permissions,0.0
ToolKit,apple/coremltools,0.6.3,Filesystem,36.92
ToolKit,apple/coremltools,0.6.3,Dependencies,26.16
ToolKit,apple/coremltools,0.6.3,Build/Execute,36.2
ToolKit,apple/coremltools,0.6.3,Environment,0.72
ToolKit,apple/coremltools,0.7.0,Permissions,0.0
ToolKit,apple/coremltools,0.7.0,Filesystem,36.92
ToolKit,apple/coremltools,0.7.0,Dependencies,26.16
ToolKit,apple/coremltools,0.7.0,Build/Execute,36.2
ToolKit,apple/coremltools,0.7.0,Environment,0.72
ToolKit,apple/coremltools,v0.8,Permissions,0.0
ToolKit,apple/coremltools,v0.8,Filesystem,36.92
ToolKit,apple/coremltools,v0.8,Dependencies,26.16
ToolKit,apple/coremltools,v0.8,Build/Execute,36.2
ToolKit,apple/coremltools,v0.8,Environment,0.72
ToolKit,apple/coremltools,v2.0,Permissions,0.0
ToolKit,apple/coremltools,v2.0,Filesystem,36.92
ToolKit,apple/coremltools,v2.0,Dependencies,26.16
ToolKit,apple/coremltools,v2.0,Build/Execute,36.2
ToolKit,apple/coremltools,v2.0,Environment,0.72
ToolKit,apple/coremltools,v2.1,Permissions,0.0
ToolKit,apple/coremltools,v2.1,Filesystem,36.92
ToolKit,apple/coremltools,v2.1,Dependencies,26.16
ToolKit,apple/coremltools,v2.1,Build/Execute,36.2
ToolKit,apple/coremltools,v2.1,Environment,0.72
ToolKit,apple/coremltools,v3.0-beta,Permissions,0.0
ToolKit,apple/coremltools,v3.0-beta,Filesystem,36.92
ToolKit,apple/coremltools,v3.0-beta,Dependencies,26.16
ToolKit,apple/coremltools,v3.0-beta,Build/Execute,36.2
ToolKit,apple/coremltools,v3.0-beta,Environment,0.72
ToolKit,apple/coremltools,3.0-beta6,Permissions,0.0
ToolKit,apple/coremltools,3.0-beta6,Filesystem,36.92
ToolKit,apple/coremltools,3.0-beta6,Dependencies,26.16
ToolKit,apple/coremltools,3.0-beta6,Build/Execute,36.2
ToolKit,apple/coremltools,3.0-beta6,Environment,0.72
ToolKit,apple/coremltools,3.0b6,Permissions,0.0
ToolKit,apple/coremltools,3.0b6,Filesystem,36.92
ToolKit,apple/coremltools,3.0b6,Dependencies,26.16
ToolKit,apple/coremltools,3.0b6,Build/Execute,36.2
ToolKit,apple/coremltools,3.0b6,Environment,0.72
ToolKit,apple/coremltools,3,Permissions,0.0
ToolKit,apple/coremltools,3,Filesystem,36.92
ToolKit,apple/coremltools,3,Dependencies,26.16
ToolKit,apple/coremltools,3,Build/Execute,36.2
ToolKit,apple/coremltools,3,Environment,0.72
ToolKit,apple/coremltools,3.1,Permissions,0.0
ToolKit,apple/coremltools,3.1,Filesystem,36.92
ToolKit,apple/coremltools,3.1,Dependencies,26.16
ToolKit,apple/coremltools,3.1,Build/Execute,36.2
ToolKit,apple/coremltools,3.1,Environment,0.72
ToolKit,apple/coremltools,3.2,Permissions,0.0
ToolKit,apple/coremltools,3.2,Filesystem,36.92
ToolKit,apple/coremltools,3.2,Dependencies,26.16
ToolKit,apple/coremltools,3.2,Build/Execute,36.2
ToolKit,apple/coremltools,3.2,Environment,0.72
ToolKit,apple/coremltools,3.3,Permissions,0.0
ToolKit,apple/coremltools,3.3,Filesystem,36.92
ToolKit,apple/coremltools,3.3,Dependencies,26.16
ToolKit,apple/coremltools,3.3,Build/Execute,36.2
ToolKit,apple/coremltools,3.3,Environment,0.72
ToolKit,apple/coremltools,3.4,Permissions,0.0
ToolKit,apple/coremltools,3.4,Filesystem,36.92
ToolKit,apple/coremltools,3.4,Dependencies,26.16
ToolKit,apple/coremltools,3.4,Build/Execute,36.2
ToolKit,apple/coremltools,3.4,Environment,0.72
ToolKit,apple/coremltools,4.0b1,Permissions,0.0
ToolKit,apple/coremltools,4.0b1,Filesystem,36.92
ToolKit,apple/coremltools,4.0b1,Dependencies,26.16
ToolKit,apple/coremltools,4.0b1,Build/Execute,36.2
ToolKit,apple/coremltools,4.0b1,Environment,0.72
ToolKit,apple/coremltools,4.0b2,Permissions,0.0
ToolKit,apple/coremltools,4.0b2,Filesystem,36.92
